54622	首义	547
54623	首映式	934
54624	首战告捷	87
54625	首战告捷	87,1458
54626	首座	818,1459
54627	守	956,1100,1102
54628	守	956,1100,1102
54629	守	734
54630	守	549
54631	守	549,1463
54632	守	304
54633	守备	549,1463
54634	守备部队	9591,1463
54635	守财奴	818,1242,1273,1472
54636	守财奴	818,1242,1472
54637	守车	875
54638	守得住	956,1268,72,1471
54639	守敌	9591,1463
54640	守法	956,1192,1247,1471
54641	守法	1712
54642	守法户	9592
54643	守寡	8739,1465
54644	守恒	9593
54645	守候	734
54646	守候	196
54647	守候	247
54648	守护	549
54649	守护神	9594
54650	守节	9595
54651	守旧	956,1192,1197,1472
54652	守旧派	818,1197,1472
54653	守军	9591,1463
54654	守口如瓶	809
54655	守灵	707
54656	守门员	1867
54657	守岁	689
54658	守望	734
54659	守卫	549
54660	守卫	549,1463
54661	守信	5383
54662	守业	9596
54663	守夜	3218
54664	守则	927
54665	守株待兔	956,1192,1197,1472
54666	寿	955,4155
54667	寿	919,1482,818,1445
54668	寿材	884,9597
54669	寿辰	948,9366
54670	寿诞	948,9366
54671	寿礼	9598
54672	寿面	9599
54673	寿命	955,4155
54674	寿险	9050,1453
54675	寿星	818,1133
54676	寿星	818,9600
54677	寿衣	9601
54678	寿终正寝	129
54679	授	278
54680	授	801
54681	授粉	9602,1452
54682	授计	9603
54683	授奖	9604
54684	授精	9602
54685	授课	801,914,1454
54686	授命	643
54687	授权	643
54688	授权书	9605
54689	授衔	278
54690	授衔	9606,1463
54691	授勋	9604
54692	授业	801,914,1454
54693	授艺	801,914
54694	授意	651
54695	授意	801
54696	授予	278
54697	售	284
54698	售后服务	9607,1453
54699	售货	3818
54700	售货员	1911,9608,1453
54701	售价	955,3706,1453
54702	售卖	284
54703	售票	9609
54704	售票处	5771
54705	售票窗	5771
54706	售票员	1911,9610
54707	售罄	4837,1453
54708	受	78
54709	受	11
54710	受	76
54711	受	74
54712	受保人	2180
54713	受病	105,1452
54714	受病	105,1455
54715	受潮	9611
54716	受宠	9612
54717	受挫	124
54718	受到	76
54719	受到	74
54720	受得了	72
54721	受罚	5357
54722	受粉	70,1452
54723	受过	5357
54724	受害	9613
54725	受害人	9614
54726	受害者	9614
54727	受害者	9615
54728	受寒	116
54729	受话器	4922
54730	受惠	9616
54731	受惠国	841,9617
54732	受贿	8383,1468
54733	受践踏	9613
54734	受奖	9618
54735	受降	87
54736	受尽	76
54737	受惊	9619
54738	受惊吓	9619
54739	受精	4176
54740	受精卵	1849,1506
54741	受窘	164
54742	受苦	8214
54743	受累	32
54744	受累	123
54745	受理	253,1462
54746	受礼	9561
54747	受凉	116
54748	受领	11
54749	受命	9620
54750	受难	8214
54751	受难者	9614
54752	受骗	217
54753	受骗人	9245
54754	受聘	9621
54755	受聘	9622
54756	受气	9613
54757	受穷	9623
54758	受权	9624
54759	受热	9625
54760	受人爱戴	956,1268,4430
54761	受人尊敬	956,1268,4430
54762	受伤	106
54763	受审	6921,1462
54764	受事	2454
54765	受损	9626
54766	受胎	4176
54767	受托	9627
54768	受托人	9628
54769	受洗	74,1459
54770	受限	7141
54771	受训	9629
54772	受益	4428
54773	受益者	818,9630
54774	受用	75
54775	受用	4428
54776	受援	9631
54777	受援国	841,9632
54778	受约人	9633
54779	受孕	4176
54780	受灾	8214
54781	受制于	9634
54782	受制于人	9634
54783	受阻	5584
54784	受罪	8214
54785	瘦	956,1037,1039
54786	瘦	956,1142,1144,1472
54787	瘦	956,1066,1068
54788	瘦长	956,1053,1054
54789	瘦果	1865,1506
54790	瘦煤	5185
54791	瘦人	818,1039
54792	瘦肉	1625,1508,1039
54793	瘦弱	956,1377,1153,1472
54794	瘦削	956,1037,1039
54795	瘦小	956,1037,1039
54796	瘦子	818,1039
54797	兽	821
54798	兽环	3838
54799	兽力车	875
54800	兽王	821
54801	兽医	9635,1455
54802	蔬	830
54803	蔬菜	830
54804	蔬果	830
54805	枢	2354,1490
54806	枢纽	2354,1490
54807	梳	593
54808	梳	528
54809	梳	3946
54810	梳理	593
54811	梳理	528,1449
54812	梳头	9636
54813	梳洗	593
54814	梳妆	593
54815	梳子	3946
54816	殊	956,1323,1326
54817	殊	956,1283,1258,1471
54818	殊不知	215
54819	殊荣	955,1188,1189,5856
54820	殊死	956,1192,1152
54821	殊途同归	18
54822	殊勋	4182,1258,1471
54823	抒	765
54824	抒发	765
54825	抒情	3339
54826	抒写	778
54827	输	126
54828	输	279
54829	输	442
54830	输出	442,1453
54831	输出国	841,9637
54832	输电	4384,1449
54833	输电线	884,4581
54834	输掉	126
54835	输精管	1849,1503
54836	输理	956,1177,1179,1472
54837	输卵管	1849,1503
54838	输卵管炎	941
54839	输尿管	1849,1503
54840	输入	362,1453
54841	输入	442,1453
54842	输送	442
54843	输送带	3852
54844	输血	9638,1455
54845	输血	521
54846	输液	2763,1455
54847	输赢	955,3496
54848	输油管	870,981,9639
54849	输油管道	5847
54850	输者	1958
54851	叔	818,1465,1311
54852	叔	818,1311
54853	叔伯	956,1340
54854	叔父	818,1465,1311
54855	叔母	818,1465,1312
54856	叔叔	818,1465,1311
54857	叔祖	818,1465,1311
54858	叔祖母	818,1465,1312
54859	舒	956,1350,1361,1471
54860	舒	919,1482,818,1445
54861	舒	576
54862	舒畅	956,1350,1361,1471
54863	舒畅	145
54864	舒服	83
54865	舒服	956,1350,1352,1471
54866	舒服	146
54867	舒缓	956,1192,1204,1471
54868	舒缓	956,1192,1042,1471
54869	舒缓	956,1350,1353,1471
54870	舒卷	454
54871	舒适	956,1350,1352,1471
54872	舒适	956,1350,1357,1471
54873	舒适	146
54874	舒舒服服	956,1350,1352,1471
54875	舒坦	143
54876	舒坦	956,1350,1352,1471
54877	舒坦	146
54878	舒心	956,1350,1361,1471
54879	舒展	454
54880	舒展	576
54881	舒张	454,1455
54882	淑	956,1192,1224,1471
54883	淑女	818,1312,1224,1471
54884	疏	956,1080,1082
54885	疏	956,1306,1308,1472
54886	疏	191
54887	疏	626,1452
54888	疏	1431,1432,1434,1472
54889	疏	446
54890	疏导	626,1452
54891	疏导	648
54892	疏忽	956,1192,1232,1472
54893	疏浚	626,1452
54894	疏懒	956,1192,1232,1472
54895	疏懒	956,1192,1222,1472
54896	疏漏	1564,1179,1472
54897	疏落	956,1080,1082
54898	疏密	955,8238
54899	疏散	956,1080,1082
54900	疏散	956,1080,1173
54901	疏散	373
54902	疏散	446
54903	疏失	1564,1179,1472
54904	疏松	956,1158,1173,1472
54905	疏通	626,1452
54906	疏通	649
54907	疏于	191
54908	疏远	956,1100,1101
54909	疏远	956,1306,1308,1472
54910	书	955,9640
54911	书	955,9641
54912	书	897
54913	书	900
54914	书	896
54915	书	787
54916	书包	884,9642
54917	书报	896
54918	书本	895
54919	书橱	878,9643
54920	书呆子	818,1267
54921	书店	2198,895
54922	书法	2011
54923	书法家	9644,1456
54924	书房	9645
54925	书稿	9646
54926	书柜	9647
54927	书画	7732,1457
54928	书籍	896
54929	书记	1911,1448
54930	书记处	1975
54931	书记员	1911,1448
54932	书架	9647
54933	书局	945,796
54934	书卷气	955,1192,4220
54935	书刊	896
54936	书库	9648
54937	书面	956,1328
54938	书目	895
54939	书评	921,760
54940	书社	945,796
54941	书生	2616
54942	书生气	956,1263,1267,1472
54943	书市	9649,1453
54944	书摊	9649,1453
54945	书套	9650
54946	书亭	870,9651
54947	书屋	9649,1453
54948	书香	956,1320
54949	书写	787
54950	书信	900
54951	书院	7315
54952	书斋	9645
54953	书展	9652
54954	书桌	878,3208
54955	赎	535
54956	赎	274
54957	赎当	9653
54958	赎回	274
54959	赎买	266,1453
54960	赎身	9654
54961	赎身	9655
54962	孰	956,1323,1475
54963	熟	956,1268,1269,1471
54964	熟	956,9656
54965	熟	956,1377,1379
54966	熟	956,1306,1307,1471
54967	熟菜	862
54968	熟地	1680
54969	熟地	4402,1452
54970	熟地黄	1680
54971	熟客	3281
54972	熟练	956,1268,1269,1471
54973	熟练工	818,1269,1449
54974	熟练工人	818,1269,1449
54975	熟练者	818,1269,1471
54976	熟料	1592
54977	熟路	870,1481
54978	熟年	948,4197
54979	熟年	948,1517,4197
54980	熟人	818,1466
54981	熟食	862
54982	熟识	956,1306,1307,1471
54983	熟视无睹	6784
54984	熟睡	9657
54985	熟思	9159
54986	熟铁	1592,845
54987	熟土	848,1592
54988	熟悉	956,1306,1307,1471
54989	熟悉	207
54990	熟习	207
54991	熟知	207
54992	熟谙	212
54993	薯	1893,1894
54994	薯	830
54995	暑	956,1117,1119
54996	暑假	6041
54997	暑期	3306
54998	暑气	9658
54999	暑气	854,1119
55000	暑热	9659,1119
55001	暑天	948,1518,1119
55002	曙	948,1529
55003	曙光	3453
55004	署	254
55005	署	1719,1460
55006	署	789
55007	署理	253
55008	署名	9660
55009	署名	8808
55010	蜀	841,9661
55011	黍	827
55012	鼠	821
55013	鼠辈	818,1472,1211
55014	鼠标器	1624
55015	鼠目寸光	956,1268,1270,1472
55016	鼠疫	941
55017	属	30
55018	属	12
55019	属	4
55020	属地	2029
55021	属国	841,9662
55022	属实	956,1136,1137,1471
55023	属下	9268,1285,1448
55024	属性	9663
55025	属性值	956
55026	属于	30
55027	属于	12
55028	属垣有耳	59
55029	属於	12
55030	术	909
55031	术语	2454
55032	述	776
55033	述评	1744
55034	述说	776
55035	述职	777
55036	树	520
55037	树	699
55038	树	491
55039	树	404
55040	树	828
55041	树碑立传	687
55042	树丛	828
55043	树袋熊	821
55044	树倒猢狲散	373
55045	树墩	3078,1491
55046	树蜂	4665
55047	树干	3078,1491
55048	树根	3078,1493
55049	树冠	3078,1489
55050	树胶	1592
55051	树立	491
55052	树林	828
55053	树苗	828,1135
55054	树木	828
55055	树皮	3078,1507
55056	树梢	3078,1489
55057	树蛙	821
55058	树叶	1865,1509
55059	树叶茂盛	956,1029,1030,1471
55060	树液	3078,842
55061	树荫	841,1120
55062	树阴	7827
55063	树枝	1865,1494
55064	树脂	1592
55065	树种	955,9664
55066	束	1862
55067	束	919,1482,818,1445
55068	束	656
55069	束	559
55070	束缚	656
55071	束缚	559
55072	束手无策	219
55073	束之高阁	620
55074	戍	549,1463
55075	戍边	549,1463
55076	竖	956,1028,961
55077	竖	2973
55078	竖	1954
55079	竖井	9665
55080	竖立	1954
55081	竖起	1954
55082	竖琴	882
55083	竖子	818
55084	竖子	818,1472
55085	竖子	818,1135
55086	墅	868
55087	庶	956,1340
55088	庶	1431,1432,1433,1471
55089	庶民	818,1446
55090	庶母	818,1465,1312
55091	庶务	935
55092	庶务	1911,1448,1453
55093	庶子	818,1465,1135
55094	数	955,5493
55095	数	741
55096	数	1611,4899
55097	数	775
55098	数	1653
55099	数不清	1431,1432,1433
55100	数不胜数	1431,1432,1433
55101	数词	2454
55102	数得着	956,1275,1276
55103	数额	1611,4295
55104	数见不鲜	956,1323,1327
55105	数九	948,1518,1118
55106	数据	915
55107	数据库	6070,915
55108	数控	956,9666
55109	数量	1611,4295
55110	数量词	2454
55111	数量关系	50
55112	数量值	1431
55113	数落	711
55114	数码	1611,4295
55115	数码	1653
55116	数目	1611,4295
55117	数学	914
55118	数学家	2616
55119	数一数二	956,1283,1258,1471
55120	数以百计	1431,1432,1433
55121	数以千计	1431,1432,1433
55122	数以万计	1431,1432,1433
55123	数值	1653
55124	数字	1611,4295
55125	数字	917
55126	数字计算机	873
55127	漱	587
55128	漱口	9667
55129	恕	188
55130	刷	590
55131	刷	553
55132	刷	2005
55133	刷	588
55134	刷白	956,1001,1010
55135	刷洗	588
55136	刷新	529
55137	刷新	534
55138	刷牙	587
55139	刷子	2005
55140	耍	510
55141	耍	812
55142	耍	449
55143	耍花招	812
55144	耍滑	812
55145	耍滑	241
55146	耍滑头	812
55147	耍滑头	241
55148	耍赖	705
55149	耍流氓	705,1468
55150	耍弄	714
55151	耍弄	812
55152	耍贫嘴	811
55153	耍钱	545,1468
55154	耍无赖	705
55155	耍心眼儿	956,1271,1273,1472
55156	耍嘴皮子	811
55157	摔	391
55158	摔	572
55159	摔	358
55160	摔	438
55161	摔打	569
55162	摔打	749
55163	摔倒	391
55164	摔跟头	391
55165	摔跟头	125
55166	摔交	391
55167	摔交	511,1458
55168	摔跤	391
55169	摔跤	934,511,1458
55170	衰	122
55171	衰败	122
55172	衰变	92,1449
55173	衰减	100,1449
55174	衰竭	122,1455
55175	衰老	956,1132,1133
55176	衰老	9668
55177	衰落	122
55178	衰弱	956,1377,1153,1472
55179	衰弱	122
55180	衰颓	956,1350,1356,1472
55181	衰颓	122
55182	衰退	122
55183	衰亡	131
55184	衰微	122
55185	衰朽	956,1350,1356,1472
55186	衰朽	122
55187	衰朽	9668
55188	甩	290
55189	甩	438
55190	甩	382
55191	甩掉	290
55192	甩掉	438
55193	甩卖	6782,1453
55194	甩手	3199
55195	甩手	239
55196	帅	956,991,992,1471
55197	帅	1911,1447,1463
55198	帅	3411
55199	栓	1739
55200	栓	9669
55201	栓	2600
55202	栓剂	864
55203	栓塞	941
55204	拴	316
55205	拴绑	559
55206	拴缚	559
55207	拴连	316
55208	霜	850
55209	霜	956,1001,1010
55210	霜	902
55211	霜冻	850
55212	霜降	948,1526
55213	霜期	948
55214	双	919,1482,818,1445
55215	双	1431,1432,1436
55216	双胞胎	818,1465,1446
55217	双边	956,1320
55218	双边贸易	6869,1453
55219	双层	2372
55220	双打	934,544,1458
55221	双方	818,1446
55222	双方	2372,1436,1510
55223	双峰驼	821
55224	双杠	883
55225	双管齐下	225
55226	双轨	870,1481
55227	双簧管	882
55228	双簧管手	2031,1457
55229	双季稻	827
55230	双料	956,1142,1140,1471
55231	双轮双铧犁	4672
55232	双名	955,1682
55233	双亲	818,1465,1446
55234	双曲线	902,981
55235	双全	956,1291,1294
55236	双人床	878,3888
55237	双人房	869
55238	双人间	869
55239	双日	948,1526
55240	双身子	818,9670
55241	双生	956,1328
55242	双数	1653
55243	双双	1431,1432,1436
55244	双糖	865
55245	双体船	876
55246	双筒	956,959
55247	双凸透镜状	956,959
55248	双稳态	956,1192,1238,1471
55249	双喜	940,84,1471
55250	双喜临门	940,84,1471
55251	双线性	956,959
55252	双相	956,959
55253	双响	2259
55254	双向	956,950,1436
55255	双星	836
55256	双姓	955,1314,4297
55257	双眼皮	1849,1507
55258	双氧水	865
55259	双翼机	877
55260	双赢	87
55261	双鱼座	836
55262	双语	956,9671
55263	双月	956,948,1523,1436
55264	双月刊	896
55265	双职工	818,1448,1446,1465
55266	双重	956,1128,1436
55267	双重国籍	955,5907
55268	双重间谍	818,1462,4667
55269	双重人格	955,2585
55270	双周	956,948,1525,1436
55271	双周刊	896
55272	双子座	836
55273	双绉	1892
55274	爽	83
55275	爽	956,1192,1202,1471
55276	爽	956,985,986
55277	爽口	956,1022,1140,1471
55278	爽快	956,1192,1202,1471
55279	爽快	956,1350,1352,1471
55280	爽快	146
55281	爽朗	956,1192,1202,1471
55282	爽朗	956,985,986
55283	爽身粉	3946
55284	爽直	956,1192,1202,1471
55285	谁	818,1475
55286	谁料	956,1192,1213
55287	谁人	818,1475
55288	谁知	956,9672
55289	水	919,1482,818,1445
55290	水	839,1474
55291	水	839,981
55292	水	843,1474
55293	水坝	1875,1876
55294	水泵	9673
55295	水笔	2411
55296	水边	838,7049
55297	水表	9674
55298	水兵	818,6004
55299	水波	843
55300	水彩	1592,9675
55301	水彩画	924
55302	水草	829
55303	水产	859,9676
55304	水产品	859,9676
55305	水产业	9677
55306	水厂	870,9678
55307	水车	875
55308	水车	884
55309	水城	841,1479
55310	水池	839,982
55311	水处理	934,9679
55312	水到渠成	86
55313	水稻	827
55314	水道	870,2532
55315	水滴	843
55316	水滴石穿	956,1192,1198,1471
55317	水地	3673
55318	水电	856
55319	水电厂	870,4556
55320	水电费	9680
55321	水电站	870,4555
55322	水痘	941
55323	水费	9681
55324	水分	955,5491
55325	水分	9682,1472
55326	水粉	862
55327	水粉	3946
55328	水浮莲	827
55329	水缸	884,1803
55330	水沟	870,949,9683
55331	水垢	848,1469
55332	水管	1592,981
55333	水果	831
55334	水红	956,1001,1004
55335	水壶	884,8554
55336	水壶	884,9684
55337	水花	843
55338	水患	940,2239
55339	水荒	940,9685
55340	水火无情	940,2239
55341	水货	859,1472,9686
55342	水浇地	3673
55343	水饺	862
55344	水解	9079,1449
55345	水晶	8071,1254
55346	水井	9687
55347	水酒	1901
55348	水库	870,9688
55349	水雷	9689
55350	水利	9690
55351	水利部	9691,1445,1460
55352	水利学家	2616
55353	水力发电	4938
55354	水疗法	3959
55355	水疗医生	818,8299
55356	水灵	956,991,992,1471
55357	水灵	956,1022,1140,1471
55358	水流	839,981
55359	水流	843
55360	水龙头	7932
55361	水路	870,2532
55362	水陆	837
55363	水陆两用	956,1268,1269,7784
55364	水绿	956,1001,1007
55365	水轮	884
55366	水轮发电机	4939
55367	水轮机	872
55368	水落管	9692
55369	水落石出	59
55370	水门汀	1905
55371	水蜜桃	831
55372	水面	955,9693
55373	水面	955,9694
55374	水面下	1332,9695
55375	水磨	7129
55376	水磨	9696
55377	水磨石	1592
55378	水墨画	2022
55379	水泥	1905
55380	水泥厂	2686,1451,1449
55381	水碾	7129
55382	水牛	822
55383	水暖	9697
55384	水暖工	1911,1449
55385	水泡	941
55386	水泡	902,842
55387	水平	956,1028,975
55388	水平	955,3554
55389	水平面	902,982,963
55390	水平线	902,981,963
55391	水汽	854
55392	水禽	823
55393	水情	955,9698
55394	水球	934,1458
55395	水曲柳	828
55396	水渠	3133,981
55397	水溶液	9086
55398	水乳交融	956,1306,1307,1471
55399	水杉	828
55400	水上	956,1316
55401	水上飞机	9699
55402	水上机动	956,1316
55403	水上稽查员	6750,9700
55404	水上居民	9701
55405	水蛇	821
55406	水深	955,9702
55407	水生动物	9703
55408	水生植物	9704
55409	水师	6003
55410	水虱	824,1472
55411	水势	955,9698
55412	水手	1911,6023
55413	水塔	9705
55414	水獭	821
55415	水塘	839,982
55416	水田	4402,1452
55417	水桶	884,8554
55418	水头	843
55419	水土	955,2957
55420	水土	838
55421	水土保持	9706
55422	水土流失	940,9707
55423	水汪汪	956,985,986
55424	水位	955,6008
55425	水温	955,9708
55426	水文	9709
55427	水文学家	2616
55428	水文站	945,9710
55429	水污染	934,9711
55430	水系	839
55431	水下	1332,9695
55432	水仙	829
55433	水仙花	829
55434	水线	3607
55435	水箱	884,1803
55436	水乡	7783
55437	水泄不通	956,1371,1373,1472
55438	水泻	117
55439	水星	836
55440	水性	955,9712
55441	水循环	849
55442	水压	955,9713
55443	水烟	866
55444	水杨	828
55445	水杨酸	865
55446	水银	845
55447	水印	9714
55448	水域	839
55449	水源	9715
55450	水运	442
55451	水灾	940,2239
55452	水葬	429
55453	水藻	832
55454	水蚤	824
55455	水闸	1875
55456	水涨船高	85
55457	水蒸气	854
55458	水质	955,9716
55459	水中捞月	956,1256,1257,1472
55460	水肿	941,115
55461	水珠	843
55462	水柱	843
55463	水准	955,3554
55464	水资源	843
55465	水族	946
55466	水族	825,1474
55467	水族馆	9717
55468	水榭	870,4161
55469	水虿	824
55470	水蛭	824
55471	水螅	824
55472	睡	246
55473	睡袋	884,9718
55474	睡觉	246
55475	睡懒觉的人	9719,1222
55476	睡莲	829
55477	睡帽	9720
55478	睡梦	934,246
55479	睡眠	246
55480	睡醒	91
55481	睡衣	9721
55482	睡着	246
55483	税	890
55484	税额	1611,9722
55485	税费	890
55486	税负	9723
55487	税金	890
55488	税款	890
55489	税利	890
55490	税率	1611,9724
55491	税目	9725
55492	税收	9726
55493	税务	9727
55494	税务官员	9565,1447
55495	税务局	9728
55496	税务员	9565,1447
55497	税则	9729
55498	税制	5231
55499	税种	955,9730
55500	吮	506
55501	吮吸	506
55502	瞬	4448
55503	瞬间	956,1109,1111
55504	瞬时	956,1109,1111
55505	瞬息万变	956,1268,1269,92
55506	顺	528
55507	顺	956,1192,1206,1471
55508	顺	84
55509	顺便	956,1192,1208,1471
55510	顺差	1611,8151
55511	顺畅	956,1350,1219,1471
55512	顺畅	956,1158,1214,1471
55513	顺次	956,1343
55514	顺从	305
55515	顺德	841,1479,1705
55516	顺耳	956,1157,1140,1471
55517	顺访	693
55518	顺风	661
55519	顺风	851
55520	顺竿儿爬	671
55521	顺境	940,6193
55522	顺口	956,1192,1232
55523	顺口	956,1158,1155,1471
55524	顺口	956,1022,1140,1471
55525	顺口溜	921
55526	顺理成章	956,1177,1178,1471
55527	顺利	956,1192,86,1471
55528	顺路	4407
55529	顺时针	956,1335
55530	顺势	956,1192,1208,1471
55531	顺势	956,948,1208
55532	顺手	956,1192,1208,1471
55533	顺手牵羊	262
55534	顺水推舟	661
55535	顺遂	84
55536	顺藤摸瓜	738
55537	顺心	956,1350,1140,1471
55538	顺序	956,1343
55539	顺序	955,2506
55540	顺延	620
55541	顺眼	956,991,992,1471
55542	顺应	304
55543	顺着	1583
55544	舜	818,1464,1445,1535
55545	说	711
55546	说	776
55547	说	914
55548	说	6
55549	说	648
55550	说	769
55551	说不定	1604
55552	说不过去	956,1287,1257,1472
55553	说不来	27
55554	说不上	215
55555	说唱	772,1457
55556	说出	769
55557	说穿	494
55558	说词	3189
55559	说大话	770
55560	说到底	1604
55561	说道	769
55562	说得过去	956,1287,1147
55563	说得来	25
55564	说定	759
55565	说法	9731
55566	说法	4051
55567	说法	908
55568	说服	648
55569	说服不了	956,1268,9732
55570	说服力	956,1268,648
55571	说和	649
55572	说合	649
55573	说话	769
55574	说话	803
55575	说谎	812
55576	说谎者	8672
55577	说教	776
55578	说来话长	956,1158,1175,1472
55579	说理	805
55580	说媒	9733
55581	说明	776
55582	说明书	9734
55583	说明性	956,1268,1269,776
55584	说明者	3465
55585	说亲	9733
55586	说情	8941
55587	说三道四	811
55588	说书	798
55589	说头儿	915
55590	说头儿	912,1472
55591	说项	687
55592	说笑	769
55593	说一不二	956,1192,1202,1471
55594	说嘴	770
55595	说嘴	805
55596	说嘴	806
55597	硕	956,1061,1062
55598	硕大	956,1061,1062
55599	硕大无朋	956,1061,1062
55600	硕果	1564,3495
55601	硕果仅存	815,1254
55602	硕果仅存	1431,1432,1434
55603	硕士	2042,1454
55604	硕士学位	955,9735,1454
55605	硕学	956,1264,1471
55606	硕学	818,1264,1471
55607	硕学通儒	818,1264,1471
55608	朔	956,1335,1339
55609	朔	836,949
55610	朔	948,1526
55611	朔日	948,1526
55612	朔月	836,949
55613	烁	956,985,986
55614	烁亮	956,985,986
55615	烁烁	595
55616	斯	956,1323,1326
55617	斯大林	818,1447,6149
55618	斯德哥尔摩	841,1477,5569
55619	斯堪的纳维亚	841,1445
55620	斯堪的纳维亚人	9736
55621	斯里巴加湾	841,1477,9737
55622	斯里兰卡	841,1476,1645
55623	斯里兰卡卢比	9738
55624	斯洛伐克	956,1637,9739
55625	斯洛伐克	841,1476,1638
55626	斯洛伐克语	1635,1445
55627	斯洛文尼亚	956,1637,9740
55628	斯洛文尼亚	841,1476,1638
55629	斯洛文尼亚语	1635,1445
55630	斯特拉斯堡	841,1479,1837
55631	斯图加特	841,1479,1826
55632	斯瓦希里语	1635,1445
55633	斯威士兰	956,1637,8352
55634	斯威士兰	841,1476,1641
55635	斯文	956,1192,1042,1471
55636	撕	578
55637	撕毁	578
55638	撕裂	578
55639	撕破	578
55640	撕破脸	806
55641	撕下	578
55642	嘶	956,1098,1153
55643	嘶	5192
55644	嘶喊	768
55645	嘶鸣	5192
55646	嘶哑	956,1098,1153
55647	思	180
55648	思	907
55649	思	744
55650	思潮	955,9741
55651	思考	744
55652	思恋	180
55653	思量	744
55654	思路	907
55655	思虑	744
55656	思慕	176
55657	思念	180
55658	思索	744
55659	思惟	907
55660	思惟	744
55661	思维	907
55662	思维	744
55663	思乡	9742
55664	思乡病	941
55665	思想	907
55666	思想	908
55667	思想方法	9743
55668	思想混乱	956,1350,1171,1472
55669	思想家	2616
55670	思想体系	907
55671	思想问题	9744
55672	思想意识	907
55673	思绪	907
55674	思忖	744
55675	私	956,1320,1322
55676	私	956,1192,1199
55677	私	956,1287,1257,1468,1472
55678	私奔	9745
55679	私藏	9746
55680	私仇	904,187,1472
55681	私闯	6443
55682	私底下	956,1192,1199,1472
55683	私法	929
55684	私房	956,1158,1199
55685	私房	888
55686	私房钱	888
55687	私货	859,1472,9686
55688	私货	859,1472,9747
55689	私家	956,1320,1322
55690	私利	888,1322
55691	私立	956,1320,1322
55692	私立大学	2275,1454,1322
55693	私立学校	2275,1454,1322
55694	私了	9748
55695	私人	956,1320,1322
55696	私人	818,1322
55697	私人访问	9749
55698	私人关系	955,1306,9750
55699	私人秘书	1911,1448,1322
55700	私人企业	945,1322,1453
55701	私商	1911,1453
55702	私生活	934,1322
55703	私生子	818,1465,1135
55704	私事	934,1322
55705	私下	956,1192,1199,1472
55706	私下里	956,1192,1199,1472
55707	私心	908,1472,1242
55708	私营	956,1320,1322
55709	私营企业	945,1453,1449
55710	私有	956,1320,1322
55711	私有化	9751
55712	私有制	5703,1322
55713	私语	9752
55714	私欲	906,196,1487
55715	私运	6642,1468,1453
55716	私章	879
55717	私自	956,1192,1199,1472
55718	私邸	868,1322
55719	私塾	2275,1454,1322
55720	私娼	818,1472,1312,9753
55721	司	919,1482,818,1445
55722	司	252
55723	司	1719
55724	司法	956,4998
55725	司法	956,9754,1462
55726	司法	9755,1462
55727	司法部	9756,1462
55728	司法部门	9756,1462
55729	司法官	818,4988
55730	司法机关	9756,1462
55731	司号员	818,1463
55732	司机	3412
55733	司空	919,1482,818,1445
55734	司空见惯	956,1323,1327
55735	司寇	919,1482,818,1445
55736	司令	1911,1447,1463
55737	司令部	9757
55738	司令官	1911,1447,1463
55739	司令员	1911,1447,1463
55740	司炉	1911,1449
55741	司马	919,1482,818,1445
55742	司徒	919,1482,818,1445
55743	司务长	1911,1447,1463
55744	司仪	4322
55745	丝	6793
55746	丝	3313
55747	丝	902
55748	丝绸	3313
55749	丝绸之路	841,1705
55750	丝带	884,4850
55751	丝糕	862
55752	丝瓜	1893,1894
55753	丝瓜	830
55754	丝瓜巾	2005
55755	丝光	857,986
55756	丝毫	956,1593,1182
55757	丝毫	1431,1432,1434
55758	丝绒	3313
55759	丝丝入扣	956,1158,1172,1471
55760	丝袜	2533
55761	丝网	884
55762	丝弦	6369
55763	丝线	884,4229
55764	丝织品	860
55765	丝竹	882
55766	丝状	902
55767	丝锥	884
55768	死	956,1192,1197,1472
55769	死	956,1377,129
55770	死	129
55771	死板	956,1192,1197,1472
55772	死产	108
55773	死党	818,1472,1466
55774	死得其所	956,1188,1189,1471
55775	死敌	818,1467
55776	死地	940,1360
55777	死海	839,1445
55778	死胡同	870,1481
55779	死缓	934,9758,1462
55780	死灰复燃	90
55781	死活	956,1259,1152,1471
55782	死记硬背	9381
55783	死角	951
55784	死结	902
55785	死里逃生	9759
55786	死面	1922
55787	死难	129
55788	死难烈士	7814,1471
55789	死皮赖脸	705
55790	死皮赖脸	148
55791	死气白赖	705
55792	死气沉沉	956,1192,1228
55793	死囚	818,1468,9760
55794	死去	129
55795	死去活来	956,1350,1360,1472
55796	死人	7814
55797	死伤	940,106,129
55798	死神	9761,1472
55799	死尸	6812,1491
55800	死守	9762,1463
55801	死守	7131
55802	死水	843
55803	死胎	1849,1506
55804	死亡	956,1377,129
55805	死亡	129
55806	死亡率	1611,1443,9763
55807	死亡线	9764
55808	死心	9765
55809	死心塌地	956,1192,1226,1472
55810	死心眼儿	956,1192,1226,1472
55811	死心眼儿	818,1197,1226,1472
55812	死信	9766
55813	死信	900,9767
55814	死刑	934,9768,1462
55815	死一般	956,1192,1228
55816	死因	9769
55817	死硬	956,1192,1226,1472
55818	死有余辜	956,1192,1246,1472
55819	死于非命	129
55820	死者	7814
55821	死者	818,129
55822	肆	945,4619
55823	肆	956,1192,1236,1472
55824	肆	1431,1432,1542,1446
